external_id,purchase_collection
product_template_8395_cd2f3045,STH
product_template_8374_31812f93,STH
product_template_8669_2994ac34,STH
product_template_8671_0c1af7b4,STH
product_template_8699_491c94aa,STH
product_template_8697_9c09f979,STH
product_template_8718_9e5ad4d5,STH
product_template_8721_a5dbb65d,STH
product_template_8680_8734e949,STH
product_template_8675_c240aef7,STH
product_template_8682_71c01f3f,STH
product_template_8678_2d20e417,STH
product_template_8683_1334a916,STH
product_template_8679_ab3394d1,STH
product_template_8730_8b7e6759,STH
product_template_8439_a23c57d3,STH
product_template_8729_ce51dcb5,STH
product_template_11219_6215bcc1,STH
product_template_11621_320eef0d,STH
product_template_8396_01c395d5,STH
product_template_8389_21a99473,STH
product_template_12536_c15093e3,VLS
product_template_12542_d4369a79,VLS
product_template_12541_4962f7bb,VLS
product_template_9792_b77b58fc,VLS
product_template_11526_bdc1c083,VLS
product_template_9803_ef987a95,VLS
product_template_9801_900291f8,VLS
product_template_9804_f02f6797,VLS
product_template_9805_02607f8a,VLS
product_template_8371_ce81b21b,TAC
product_template_13551_c9d9040c,TAC
product_template_13571_c21ce31b,HERRAJE
product_template_13572_42232799,TAC
product_template_8649_b339d58e,STH
product_template_8656_08aeeecd,STH
product_template_8640_85767d95,STH
product_template_8676_5bc197e8,STH
product_template_9730_1aee34cc,TAC
product_template_9869_de2e0881,LIT
product_template_8750_1606ca53,HERRAJE
product_template_8761_e6d6c5ad,HERRAJE
product_template_8762_46762e86,HERRAJE
product_template_9871_f858c244,LIT
product_template_8578_cfb3f50b,SSX
product_template_9733_983cd269,TAC
product_template_8767_6f1e3383,MLM
product_template_8763_c682b5bb,MLM
product_template_9794_64076b14,TAC
product_template_8747_f41a95c8,MLM
product_template_9731_c7e39324,TAC
product_template_9891_929d65a6,FIA
product_template_9892_52918c5c,FIA
product_template_8756_35e5ebc1,HERRAJE
product_template_9888_9e8b83d7,HUG
product_template_8608_14f69243,SSX
product_template_8760_14417f0e,MLM
product_template_8742_5332d07f,MLM
product_template_8755_c4e391d8,MLM
product_template_9751_38699c54,MLM
product_template_8580_09b13c8d,SSX
product_template_8592_d5023738,SSX
product_template_8598_8ed3b311,SSX
product_template_9834_5de8e15d,LIT
product_template_8764_05730822,MLM
product_template_9820_d9379f74,LIT
product_template_9727_20ecba8e,TAC
product_template_9826_7b6661dd,LIT
product_template_9846_fea0e39a,LIT
product_template_9845_706e73a9,LIT
product_template_9875_e32c1dda,LIT
product_template_8583_05173d30,SSX
product_template_9905_d093f76e,BRD
product_template_9908_40058e80,BRD
product_template_8748_ee724989,HERRAJE
product_template_10539_eb9b69f5,MLM
product_template_9802_2101fa56,TAC
product_template_9796_83c771c1,TAC
product_template_10060_5257e25a,STH
product_template_8686_eaccaa0e,STH
product_template_11559_a3990854,RIO
product_template_11778_dbca0fe5,SSX
product_template_8606_adb85bf7,SSX
product_template_8579_a9350d9d,SSX
product_template_8591_f41baaf2,SSX
product_template_8597_f3164bd8,SSX
product_template_10835_b0f71c99,STH
product_template_8658_fba4fbc6,STH
product_template_10540_e358a593,HERRAJE
product_template_10531_763cf0f1,STH
product_template_9907_62c82ed2,BRD
product_template_9906_de72598a,BRD
product_template_9884_d0580877,FIA
product_template_8766_6356680d,MLM
product_template_9793_1e7ebe90,TAC
product_template_8743_9c25b2a4,MLM
product_template_9883_1f4e4ed3,FIA
product_template_8745_e8cfc6e3,MLM
product_template_9873_9eb876c1,LIT
product_template_8704_3221829b,STH
product_template_8641_8ba9bc89,STH/RIO/VLS/FIR/LUC
product_template_9732_9909945f,TAC
product_template_8581_2d5db5a0,SSX
product_template_11390_a4c40346,HUG
product_template_8622_de620f5f,STH
product_template_9779_ebb61fea,STH
product_template_8638_6b476175,STH
product_template_9781_0c466cd3,STH
product_template_8631_0da492d3,STH
product_template_9780_37ed605c,STH
product_template_11423_ed071613,STH
product_template_8647_215b1d4a,STH
product_template_8664_4a362416,STH
product_template_8681_1f8a20f8,STH
product_template_9828_b456bd92,LIT
product_template_9849_5074493f,LIT
product_template_9838_adeac562,LIT
product_template_9852_1721c361,LIT
product_template_9847_c58eb50b,LIT
product_template_9841_252299d5,LIT
product_template_9855_7ad9e565,LIT
product_template_9811_8823ea40,LIT
product_template_9586_d39b5217,MLM
product_template_9583_dcb34c51,MLM
product_template_9581_1c8721dc,MLM
product_template_8685_6a8134bb,STH
product_template_8688_1c92c690,STH
product_template_8644_722aa7e8,STH
product_template_8653_1b6c23b8,STH
product_template_8650_b95cb3e2,STH
product_template_8657_83078899,STH
product_template_8667_02c6088a,STH
product_template_8677_a1be0c04,STH
product_template_9734_321c6927,TAC
product_template_11391_d2c9ce71,HUG
product_template_9909_864b45b7,BRD
product_template_9886_527c74d3,FIA
product_template_9824_7373b190,LIT
product_template_9870_bcfdc150,LIT
product_template_9844_21521e71,LIT
product_template_9729_c4814249,TAC
product_template_8599_8034b332,SSX
product_template_8698_cc28d203,STH
product_template_9752_fadc6ea6,HERRAJE
product_template_8754_50e3a8b5,MLM
product_template_78951_403293,PULIMENTO
product_template_12998_db8db754,CONSUMIBLES
product_template_12684_d2b5990c,EMBALAJE
product_template_35HG0001_934651,HUG
product_template_9699_2cf20da1,PCN
product_template_11934_e895394f,SEN
product_template_10511_f7aa7308,TABLERO MECANIZADO
product_template_35HG0002_153176,HUG
product_template_9380_9b429d3c,MAV
product_template_12116_0d2e7ab6,HUG
product_template_12115_705d18c8,HUG
product_template_12117_7d4eb198,HUG
product_template_12122_48291fd8,HUG
product_template_12121_a96ea005,HUG
product_template_13352_6584837e,HUG
product_template_12119_efcacaf7,HUG
product_template_12118_a83aa216,HUG
product_template_12120_bfb0cd90,HUG
product_template_12384_7c28bd60,HERRAJE
product_template_10576_8e6c8d0a,SSX
product_template_10606_e803b642,SSX
product_template_10790_d7188bf1,SSX
product_template_12146_971c38ef,TAC
product_template_9787_d01e12c5,ERN
product_template_12539_812fc056,MLM
product_template_12540_c19dd46f,MLM
product_template_74054_291957,ELECTRIFICACION
product_template_74051_390740,ELECTRIFICACION
product_template_12147_cd20cda9,TAC
product_template_9915_2a7c6c49,NUV
product_template_12511_8e36e16b,NUV
product_template_9916_cc48620e,NUV
product_template_12510_00d78829,NUV
product_template_12CH0061_339396,CHC
product_template_70483_636803,STH
product_template_70482_797098,STH
product_template_13487_3cb80934,MLM
product_template_9553_b7202c4b,DUN
product_template_8847_608d2cba,DUN
product_template_11CH0060_792325,BRD
product_template_8643_750ef684,BISAGRA
product_template_12963_576d781a,BISAGRA
product_template_13030_414b2bbc,BISAGRA
product_template_8586_ca1759d0,SSX
product_template_71249_914236,STH
product_template_78852_890343,MLM
product_template_70241_700898,BISAGRA
product_template_70628_322803,STH/TAC
product_template_11704_ead44f1f,BEA
product_template_98242_601058,BISAGRA
product_template_12AC3200MP_533086,VLS
product_template_12AC3300MP_518599,VLS
product_template_12901_a7790618,PIEDRA
product_template_11CH0061_115534,BRD
product_template_70591_690152,BISAGRA
product_template_9817_56ae994b,LIT
product_template_9687_dd754970,PLT
product_template_99307_272070,EMBALAJE
product_template_74047_407466,BISAGRA
product_template_13220_e59b97dc,CONSUMIBLES
product_template_13212_13b304fe,PULIMENTO
product_template_13213_59b35eab,PULIMENTO
product_template_11453_388bb34b,DUN
product_template_13227_9a039ca2,STH
product_template_13229_f46b504b,DUN
product_template_13228_e8bbdbd9,DUN
product_template_13316_7c933f6f,DUN
product_template_13315_56f15fe1,DUN
product_template_13317_c02e8f11,DUN
product_template_13226_92aaa2e1,DUN
product_template_13231_cade8394,DUN
product_template_13223_a7b8ed39,DUN
product_template_13224_c9c9431a,DUN
product_template_13312_00835ba3,DUN
product_template_13314_45f5cbdb,DUN
product_template_13313_7ab4d21b,DUN
product_template_13222_4ee469c2,DUN
product_template_13221_9855399f,DUN
product_template_13323_bc8ac1ab,STH
product_template_13230_a135e158,STH
product_template_13225_75978f13,DUN
product_template_13325_986276f2,STH/SSX
product_template_13324_07a1b749,STH/SSX
product_template_13326_131e2a56,STH/SSX
product_template_13291_6c3f8101,STH/SSX
product_template_13292_68db49b4,STH/SSX
product_template_13290_c9ecbe4a,STH/SSX
product_template_11744_fad64c3c,BAL
product_template_13235_55dfee0c,DUN
product_template_13234_9cd4b616,DUN
product_template_13614_142f6e73,DUN
product_template_12908_4b3fc93f,DUN
product_template_13609_d46e5f31,BEA
product_template_12143_ff892dd1,BEA
product_template_12144_210cac36,BEA
product_template_12907_5875b554,BEA
product_template_13421_bdc649eb,BEA
product_template_13422_5e03d9d4,BEA
product_template_13286_4c1bbc9c,DUN
product_template_13262_ac941a75,DUN
product_template_13275_b788b6b8,DUN
product_template_11885_57aa59c9,CRL
product_template_12792_da07ebeb,COV
product_template_12807_fb996018,COV
product_template_12820_b062ced6,COV
product_template_12809_c67534e6,COV
product_template_13109_d540e96a,COV
product_template_13106_17cb326d,COV
product_template_12811_318eb59c,COV
product_template_12803_97dc0dbf,COV
product_template_12805_0bf3e45b,COV
product_template_12816_44c21751,COV
product_template_12277_b98906cc,DUN
product_template_10878_594bd298,DUN
product_template_13237_1db7687a,DUN
product_template_13239_941d3315,DUN
product_template_12909_a0660cef,DUN
product_template_12928_04d23d40,METAL LACADO
product_template_11193_55f6f2c4,DUN
product_template_11288_3541d8d2,METAL LACADO
product_template_11290_7e046597,METAL LACADO
product_template_13353_365ca956,HUG
product_template_12568_58beab97,BEA
product_template_11422_529bd7d5,DUN
product_template_11420_ff3f495c,DUN
product_template_11417_fdbb422c,MADERA LACADA
product_template_11385_a7a02f14,MADERA LACADA
product_template_11796_d6de8997,MADERA PULIMENTADA
product_template_11181_1b1e7c75,MTS
product_template_11189_14af5108,MTS
product_template_12223_e0aace84,MTS
product_template_12221_0669fb09,MTS
product_template_12251_d0c7fa74,MTS
product_template_12225_5e9c9eec,MTS
product_template_12227_9aa01cda,MTS
product_template_12253_3af64fdd,MTS
product_template_12478_e75123a5,SEN
product_template_10885_02d19f42,DUN
product_template_12871_11e5c68e,NCL
product_template_13489_ba5de71a,NCL
product_template_12869_097b99e0,NCL
product_template_13490_39db31a7,NCL
product_template_12877_76e1395e,NCL
product_template_13488_9d637e18,NCL
product_template_12872_0fc9e35e,NCL
product_template_12554_90838edb,CRL
product_template_12756_d235d384,CRL
product_template_12914_58d7340e,HUG
product_template_13696_d1b68e89,DUN
product_template_13668_273dd2cf,DUN
product_template_13670_909ae920,DUN
product_template_12903_1b60a7ff,DUN
product_template_12499_64cbdaaf,DUN
product_template_12833_6b46de8a,DUN
product_template_12719_f2754bbc,DUN
product_template_11990_a77a1c04,DUN
product_template_11989_94d7f897,DUN
product_template_12327_8a35fb1a,DUN
product_template_12328_3b88679a,DUN
product_template_11903_cdfbcf14,DUN
product_template_11902_d9886b27,DUN
product_template_12906_a9e113e2,BEA
product_template_13347_17219031,DUN
product_template_12842_66cc1468,BEA
product_template_12576_fce7d99f,DUN
product_template_11895_3e0b0edf,DUN
product_template_11894_99a64213,DUN
product_template_11893_b71b99f8,DUN
product_template_11892_e669cfdf,DUN
product_template_13236_e12b7998,STH
product_template_13287_f98df203,STH
product_template_13233_56cadbd2,STH
product_template_13232_205e7f07,STH
product_template_13238_7d52f262,STH
product_template_13042_e72d139f,DUN
product_template_13044_9a1716ae,DUN
product_template_12916_e840f524,LIT
product_template_11402_070a6845,TORNILLERA
product_template_13264_11ad5043,MADERA PULIMENTADA
product_template_13216_4407250a,VLS
product_template_13219_6c7c8ca5,NCL
product_template_11583_e6bccd0e,VLS
product_template_11736_466d6c6e,BAL
product_template_13484_cee75c6d,DUN
product_template_12522_1552938e,DUN
product_template_12959_6db29c13,DUN
product_template_11469_1de8620e,TAC
product_template_13637_48cb1284,DUN
product_template_13536_3a560beb,METAL LACADO
product_template_13530_08dc8830,DUN
product_template_13633_c4dfcb89,DUN
product_template_12096_972faf4c,DUN
product_template_12124_41a38d84,BAL
product_template_12400_2ea84f8e,DUN
product_template_12399_218279f5,DUN
product_template_9791_106b108d,ACCESORIOS
product_template_78998_190419,ERN
product_template_78999_579208,ERN
product_template_98546_859781,EMBALAJE
product_template_98542_344189,EMBALAJE
product_template_78788_461684,SSX
product_template_12629_38e96350,VLS
product_template_12655_e4b46048,VLS
product_template_10383_6db9679b,VLS
product_template_9165_bfa042a9,VLS
product_template_10387_f5b4dbff,VLS
product_template_9315_d57c1fbd,VLS
product_template_12631_d911ef67,VLS
product_template_10074_0d97eb3f,STH
product_template_ZC0100_429628,STH
product_template_ZC0101_948853,ZOCALO
product_template_10066_dd4625bc,ZOCALO
product_template_9559_b3d529d7,ZOCALO
product_template_10068_b08623df,ZOCALO
product_template_9432_64ca3595,ZOCALO
product_template_ZC0110_762066,ZOCALO
product_template_8546_9f7f7536,ZOCALO
product_template_ZC0120_360882,ZOCALO
product_template_10070_0b7722b9,ZOCALO
product_template_8521_c6d3a863,ZOCALO
product_template_ZC0130_290915,ZOCALO
product_template_10072_7fcaf267,ZOCALO
product_template_9562_10265da9,ZOCALO
product_template_ZC0140_287164,ZOCALO
product_template_10069_0939962d,ZOCALO
product_template_12884_b2f89ec0,MADERA
product_template_74028_598429,EMBALAJE
product_template_74105_937596,CHC
product_template_74030_973585,EMBALAJE
product_template_74029_160148,EMBALAJE
product_template_74052_348924,ELECTRIFICACION
product_template_10096_6e14d031,ACCESORIOS
product_template_10038_d59c7b62,PULIMENTO
product_template_10039_1e94e865,PULIMENTO
product_template_10040_943ebd5d,PULIMENTO
product_template_10041_6050d51f,PULIMENTO
product_template_12910_ec9ea22f,TAC
product_template_11535_69848d27,PULIMENTO
product_template_13440_d847bfde,CONSUMIBLES
product_template_10862_b0873335,EMBALAJE
product_template_12SK5401_894419,STH
product_template_11SK5401_979084,STH
product_template_13354_5e4d1c0b,MADERA
product_template_99060_199425,LIT
product_template_78804_698160,LIT
product_template_13094_517bd5c2,LIT
product_template_71049_865086,LIT
product_template_70040_537521,LIT
product_template_99085_872193,LIT
product_template_78790_359758,LIT
